EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-23200448	CIL 08, 11802 (p 2372) = ILPBardo 00101	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  litterae erasae;  tituli honorarii;  viri	⟦[P(ublio) Septim]io G{a}etae nobi[lissi⟧⟧/⟦mo Caesari Aug(usto)⟧ / ⟦[Imp(eratoris) Caes(aris)] L(uci) Septimi [Severi]⟧ / ⟦[Pii Pertina]cis Aug(usti)⟧ Ar[ab(ici) Adi]/[ab(enici) Parth(ici) m]ax(imi) forti[ssimi] / [princ(ipis) pont(ificis)] m(aximi) co(n)s(ulis) III [p(atris) p(atriae) ⟦f(ilio)⟧] / [Imp(eratoris) Caes(aris)] M(arci) Aureli An[toni]/[ni] [Pii Fel(icis)] Aug(usti) ⟦f[rati	⟦ io Gaetae nobilissi⟧⟧⟦mo Caesari Aug⟧ ⟦ L Septimi ⟧ ⟦ cis Aug⟧ Ar ax forti m cos III M Aureli An Aug ⟦frati	⟦Publio Septimio Getae nobilissi⟧⟧⟦mo Caesari Augusto⟧ ⟦Imperatoris Caesaris Luci Septimi Severi⟧ ⟦Pii Pertinacis Augusti⟧ Arabici Adiabenici Parthici maximi fortissimi principis pontificis maximi consulis III patris patriae ⟦filio⟧ Imperatoris Caesaris Marci Aureli Antonini Pii Felicis Augusti ⟦frati	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILPBardo_00101.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=11802			
EDCS-23200449	CIL 08, 11803 = AE 2021, 01539	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  tituli honorarii;  viri	Ant]on[ini] / [3 Anto]nini [3] / [3]O[	Anton nini O	Antonini Antonini O	lapis		35.8571565	9.2014433						
EDCS-23200450	CIL 08, 11804 (p 2372) = D 06787 = AE 1890, 00070	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  tituli honorarii;  tituli sacri;  viri	D(omino) n(ostro) / Flavio Valerio / Constantino / nob(ilissimo) Caes(ari) Numini / maiestatique eo/rum col(onia) Aelia Au/relia Aug(usta) Mact(aris) / d(ecreto) d(ecurionum) p(ecunia) p(ublica)	D n Flavio Valerio Constantino nob Caes Numini maiestati que eorum col Aelia Aurelia Aug Mact d d p p	Domino nostro Flavio Valerio Constantino nobilissimo Caesari Numini maiestati que eorum colonia Aelia Aurelia Augusta Mactaris decreto decurionum pecunia publica	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_11804.jpg;$JL_CIL_08_11804.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1743;de-b0660;1ae1890-18			
EDCS-23200451	CIL 08, 11805 (p 2372) = IIulian 00153 = AE 1890, 00071	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tituli sacri;  tria nomina;  viri	[D(omino) n(ostro)] / [F]l(avio) Claudio / Iuliano P(io) / Felici semp(er) / Aug(usto) / Q(uintus) Licinius / Faustus fl(amen) p(er)p(etuus) / cur(ator) rei p(ublicae) una / cum spl(endidissimo) ordi/ne N(umini) m(aiestati)q(ue) e(ius) s(emper) dic(atus)	l Claudio Iuliano P Felici semp Aug Q Licinius Faustus fl pp cur rei p una cum spl ordine N mq e s dic	Domino nostro Flavio Claudio Iuliano Pio Felici semper Augusto Quintus Licinius Faustus flamen perpetuus curator rei publicae una cum splendidissimo ordine Numini maiestati que eius semper dicatus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_11805.jpg;$CIL_08_11805_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1761;1ae1890-18			
EDCS-23200452	CIL 08, 11806 (p 2372) = AE 1890, 00072	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	D(omino) n(ostro) / Fl(avio) Valentiniano / Pio Felici semp(er) / Aug(usto) / Q(uintus) Iul(ius) Moderatus / fl(amen) p(er)p(etuus) cur(ator) rei p(ublicae) / una cum splen/didissimo ordi/ne N(umini) m(aiestati)q(ue) eius / dic(atissimus)	D n Fl Valentiniano Pio Felici semp Aug Q Iul Moderatus fl pp cur rei p una cum splendidissimo ordine N mq eius dic	Domino nostro Flavio Valentiniano Pio Felici semper Augusto Quintus Iulius Moderatus flamen perpetuus curator rei publicae una cum splendidissimo ordine Numini maiestati que eius dicatissimus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_11806.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1757;1ae1890-18			
EDCS-23200453	CIL 08, 11807 (p 2372)	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	D(omino) n(ostro) / Fl(avio) Valenti[nia]/[no] Pio Felici semp(er) / Aug(usto) / Q(uintus) Iul(ius) Modera/tus fl(amen) p(er)p(etuus) cur(ator) re(i) p(ublicae) / una cum sple(ndidissimo) / ordine / Numini m(aiestati)q(ue) / eius dic(atissimus)	D n Fl Valenti Pio Felici semp Aug Q Iul Moderatus fl pp cur re p una cum sple ordine Numini mq eius dic	Domino nostro Flavio Valentiniano Pio Felici semper Augusto Quintus Iulius Moderatus flamen perpetuus curator rei publicae una cum splendidissimo ordine Numini maiestati que eius dicatissimus	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_08_11807.jpg;$CIL_08_11807_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1756			
EDCS-23200454	CIL 08, 11808 (p 2372) = AE 1890, 00073	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  ordo decurionum;  sacerdotes pagani;  tituli honorarii;  tria nomina;  viri	D(omino) n(ostro) / Fl(avio) Gratiano P(io) F(elici) / se<m=N>per Aug(usto) / Numini m(aiestatique) eius / L(ucius) Popilius Honoratus / fl(amen) p(er)p(etuus) cur(ator) r(ei) p(ublicae) una / cum splendi(di)ssimo / ordine posuit et dedi/cavit	D n Fl Gratiano P F seNper Aug Numini m eius L Popilius Honoratus fl pp cur r p una cum splendissimo ordine posuit et dedicavit	Domino nostro Flavio Gratiano Pio Felici semper Augusto Numini maiestati que eius Lucius Popilius Honoratus flamen perpetuus curator rei publicae una cum splendidissimo ordine posuit et dedicavit	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1759;1ae1890-19;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=11808			
EDCS-23200455	CIL 08, 11809 (p 2372) = CIL 08, 23415	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					Augusti/Augustae;  tituli sacri;  viri	D(omino) n(ostro) DO / Co(n)sta(n)ti(no) / Pi(i)s(simo) / Aug(usto) / col(onia) Mac/taris / d(evota) N(umini) m(aiestatique) e(ius)	D n DO Costati Pis Aug col Mactaris d N m e	Domino nostro DO Constantino Piissimo Augusto colonia Mactaris devota Numini maiestati que eius	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=S1760;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=23415			
EDCS-23200456	CIL 08, 11810 (p 2372) = ILPBardo 00102 = ILTun-01, 00527 = AE 1888, 00101	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					litterae erasae;  ordo equester;  ordo senatorius;  tituli honorarii;  viri	] praef(ecto) aerario praes[idi prov(inciae) 3 adlecto] / [inter co]nsulares ab ⟦Imp(eratore) 3⟧ / ⟦3⟧ [iuridico 3] et Umbriae praef(ecto) Min[iciae 3] / [co]m(iti?) Aug(usti) aedili plebi(s) adl[ecto inter quaestorios ab 3] / [3 ordo populusq(ue) M]act(aritanus) ob insignem in pat[riam 3] / [civesque singulo]s(?) amorem et L(ucio) Ant[3] / [Xvir(o)] stlitib(us) iudic(andis) eq(uiti) R(omano) iuve[ni 3] / [3 ob m]erita patris atq(ue) in ci[ves suos obsequentiam	praef aerario praes nsulares ab ⟦Imp ⟧ ⟦⟧ et Umbriae praef Min m Aug aedili plebi adl act ob insignem in pat s amorem et L Ant stlitib iudic eq R iuve erita patris atq in cives suos obsequentiam	praefecto aerario praesidi provinciae adlecto inter consulares ab ⟦Imperatore ⟧ ⟦⟧ iuridico et Umbriae praefecto Miniciae comiti Augusti aedili plebis adlecto inter quaestorios ab ordo populus que Mactaritanus ob insignem in patriam cives que singulos amorem et Lucio Ant X viro stlitibus iudicandis equiti Romano iuveni ob merita patris at que in cives suos obsequentiam	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILPBardo_00102.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=1ae1888-37;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=11810			
EDCS-23200457	CIL 08, 11811 (p 2372) = ILPBardo 00103 = AE 2018, 01914 = AE 2021, 01573	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris	148	152	148	152	milites;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	M(arco) Valerio [M(arci) f(ilio) Quiri]/na Quadrato Xviro / stlitibus [i]udican/dis trib(uno) l[a]ticlavio / leg(ionis) III Aug(ustae) q(uaestori) A[ug(usti)] patrono mu/nicip[ii] d(ecreto) d(ecurionum) p(ecunia) p(ublica)	M Valerio na Quadrato X viro stlitibus udicandis trib l ticlavio leg III Aug q A patrono municip d d p p	Marco Valerio Marci filio Quirina Quadrato X viro stlitibus iudicandis tribuno laticlavio legionis III Augustae quaestori Augusti patrono municipii decreto decurionum pecunia publica	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$ILPBardo_00103.jpg				148 to 152
EDCS-23200458	CIL 08, 11812	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					ordo decurionum;  ordo senatorius;  viri	pr]oco(n)s(uli) c(larissimo) v(iro) / [3]no IIviro / [3]a	procos c v no II viro a	proconsuli clarissimo viro no II viro a	lapis		35.8571565	9.2014433						
EDCS-23200459	CIL 08, 11813 (p 2372) = D 01410 = AfrRom-09-01-265 = AE 1899, 00112 = AE 1992, +01774 = ChrAM-2022-209 = AE 2021, +00020	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					milites;  ordo equester;  tituli honorarii;  tituli operum;  tria nomina;  viri	C(aio) Sextio C(ai) f(ilio) Papir[ia] / Martiali trib(uno) mil(itum) legionis II[II] / Scythicae proc(uratori) Aug(usti) ab actis urbis pr[oc(uratori)] / Aug(usti) inter mancip(es) XL(quadragesimae) Galliarum et ne/gotiant<e=I>s proc(uratori) Macedoniae qui / ob memoriam T(iti) Sexti Alexandri / fratris sui inlatis HS L mil(ibus) rei pub(licae) / col(oniae) suae Mactaritanae epulaticium ex / usuris curialibus die natali fratris sui // quodannis dari iussit ob quam liberalitate(m) / eius statuam universae curiae d(ecreto) d(ecurionum) pec(unia) sua posuer(unt)	C Sextio C f Papir Martiali trib mil legionis II Scythicae proc Aug ab actis urbis pr Aug inter mancip XL Galliarum et negotiantIs proc Macedoniae qui ob memoriam T Sexti Alexandri fratris sui inlatis HS L mil rei pub col suae Mactaritanae epulaticium ex usuris curialibus die natali fratris sui quodannis dari iussit ob quam liberalitate eius statuam universae curiae d d pec sua posuer	Caio Sextio Cai filio Papiria Martiali tribuno militum legionis IIII Scythicae procuratori Augusti ab actis urbis procuratori Augusti inter mancipes XLquadragesimae Galliarum et negotiantes procuratori Macedoniae qui ob memoriam Titi Sexti Alexandri fratris sui inlatis HS L milibus rei publicae coloniae suae Mactaritanae epulaticium ex usuris curialibus die natali fratris sui quodannis dari iussit ob quam liberalitatem eius statuam universae curiae decreto decurionum pecunia sua posuerunt	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0012117;HD023220;de-a0312;de-a0313;1ae1899-32;1ae1899-33;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=11813			
EDCS-23200460	CIL 08, 11814 (p 2372)	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					ordo decurionum;  tituli honorarii;  tituli operum;  viri	duumviral]icio ob / [singulare]m inno/[centia]m et [erga] rem / p[ublica]m amorem / curiae universae lo/co ab ordine dato su/a pecunia posue/runt	duumviralicio ob m inno m et rem p m amorem curiae universae loco ab ordine dato sua pecunia posuerunt	duumviralicio ob singularem innocentiam et erga rem publicam amorem curiae universae loco ab ordine dato sua pecunia posuerunt	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0012120			
EDCS-23200461	CIL 08, 11815	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					ordo decurionum	] / o[r]dine dat[o] pe/cunia sua po/suerunt	o dine dat pecunia sua posuerunt	ordine dato pecunia sua posuerunt	lapis		35.8571565	9.2014433			http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0012122			
EDCS-23200462	CIL 08, 11816	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					viri	]A pollicitationi C(ai) Verri / [3]AII / [3]CIIS / [	A pollicitationi C Verri AII CIIS	A pollicitationi Cai Verri AII CIIS	lapis		35.8571565	9.2014433						
EDCS-23200463	CIL 08, 11817	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					nomen singulare;  viri	]icci Rogati f(i)l(ius?) / [3]inus / [3]AT / [	icci Rogati fl inus AT	icci Rogati filius inus AT	lapis		35.8571565	9.2014433						
EDCS-23200464	CIL 08, 11818	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						p]rovin[c 3] / [3 d(ecreto)] d(ecurionum) p(ecunia) p(ublica)	provin d p p	provinc decreto decurionum pecunia publica	lapis		35.8571565	9.2014433						
EDCS-23200465	CIL 08, 11820	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris						ENI	ENI	ENI	lapis		35.8571565	9.2014433						
EDCS-23200467	CIL 08, 11824 (p 2372) = CLE 01238 = CLENuovo p 122 = D 07457 = Louvre 00187 = ILTun-01, 00528 = AfrRom-1987, p 01-137 = Mactaris-03, 00025 = Schnitter = AE 1946, +00062 = AE 1959, 00176 = AE 1987, +01025 = AE 1988, +01118 = AE 2008, +01627 = AE 2012, +00032 = AE 2019, +00020 = Brunet-2022, 00569	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris	201	300	201	300	carmina;  mulieres;  tituli sepulcrales;  tria nomina;  viri	Caeselia Namina [3] / [3]lianus pius [vix]it / pia vixit annis [3] / [3] annis / [6] / VE[3]AIIIS[3]MA[3] fui / paupere progenitus lare sum parvoq(ue) parente / cuius nec census neque domus fuerat / ex quo sum genitus ruri mea vixi colendo / nec ruri pausa nec mihi semper erat / et cum maturas segetes produxerat annus / demessor calami tunc ego primus eram / falcifera cum turma virum processerat arvis / seu Cirtae Nomados seu Iovis arva petens / demessor cunctos anteibam primus in arvis / pos(t) tergus linguens densa meum gremia / bis senas messes rabido sub sole totondi / ductor et ex opere postea factus eram / undecim et turmas messorum duximus annis / et Numidiae campos nostra manus secuit / hic labor et vita parvo con(ten)ta valere / et dominum fecere domus et villa paratast / et nullis opibus indiget ipsa domus / et nostra vita fructus percepit honorum / inter conscriptos scribtus et ipse fui / ordinis in templo delectus ab ordine sedi / et de rusticulo censor et ipse fui / et genui et vidi iuvenes carosq(ue) nepotes / vitae pro meritis claros transegimus annos / quos nullo lingua crimine laedit atrox / discite mortales sine crimine degere vitam / sic meruit vixit qui sine fraude mori // D(is) M(anibus) s(acrum) / C(aius) Mulceius / Maximus / vixi(t) an(nos) XXX // D(is) M(anibus) s(acrum) / S(extus) Au[reli]/us F[3]/nus vix(it) / an(nos) XL	Caeselia Namina lianus pius it pia vixit annis annis VE AIIIS MA fui paupere progenitus lare sum parvoq parente cuius nec census ne que domus fuerat ex quo sum genitus ruri mea vixi colendo nec ruri pausa nec mihi semper erat et cum maturas segetes produxerat annus demessor calami tunc ego primus eram falcifera cum turma virum processerat arvis seu Cirtae Nomados seu Iovis arva petens demessor cunctos anteibam primus in arvis pos tergus linguens densa meum gremia bis senas messes rabido sub sole totondi ductor et ex opere postea factus eram undecim et turmas messorum duximus annis et Numidiae campos nostra manus secuit hic labor et vita parvo conta valere et dominum fecere domus et villa paratast et nullis opibus indiget ipsa domus et nostra vita fructus percepit honorum inter conscriptos scribtus et ipse fui ordinis in templo delectus ab ordine sedi et de rusticulo censor et ipse fui et genui et vidi iuvenes carosq nepotes vitae pro meritis claros transegimus annos quos nullo lingua crimine laedit atrox discite mortales sine crimine degere vitam sic meruit vixit qui sine fraude mori D M s C Mulceius Maximus vixi an XXX D M s S Au us F nus vix an XL	Caeselia Namina lianus pius vixit pia vixit annis annis VE AIIIS MA fui paupere progenitus lare sum parvo que parente cuius nec census ne que domus fuerat ex quo sum genitus ruri mea vixi colendo nec ruri pausa nec mihi semper erat et cum maturas segetes produxerat annus demessor calami tunc ego primus eram falcifera cum turma virum processerat arvis seu Cirtae Nomados seu Iovis arva petens demessor cunctos anteibam primus in arvis post tergus linguens densa meum gremia bis senas messes rabido sub sole totondi ductor et ex opere postea factus eram undecim et turmas messorum duximus annis et Numidiae campos nostra manus secuit hic labor et vita parvo contenta valere et dominum fecere domus et villa paratast et nullis opibus indiget ipsa domus et nostra vita fructus percepit honorum inter conscriptos scribtus et ipse fui ordinis in templo delectus ab ordine sedi et de rusticulo censor et ipse fui et genui et vidi iuvenes caros que nepotes vitae pro meritis claros transegimus annos quos nullo lingua crimine laedit atrox discite mortales sine crimine degere vitam sic meruit vixit qui sine fraude mori Dis Manibus sacrum Caius Mulceius Maximus vixit annos XXX Dis Manibus sacrum Sextus Aurelius F nus vixit annos XL	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$D_07457_1.jpg;$D_07457_2.jpg;$D_07457_3.jpg;$D_07457_4.jpg;PEC0001161;PEC0001162	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0002107;m|ce|1238;de-b0781;de-b0782;1ae1946-18;bu_ILTun%26bibl_volume=%26bibl_subvolume=%26bibl_insc=528			201 to 300
EDCS-23200468	CIL 08, 11825 (p 2372) = D 08181 = ILPBardo 00104 = Mactaris-03, 00003	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  ordo decurionum;  tituli sepulcrales;  tria nomina;  viri	Canneia Op/tata pia vixi(t) / annis LX / h(ic) s(ita) e(st) // C(aius) Cassius C(ai) f(ilius) Imi[3] / def(ensor) publ(icus) suis sumpt[ibus] / qui me commusserit / habebit deos iratos et / vivus ardebit v(ixit) a(nni) CXIIII // ] Quadratianus / [defensor] publicus / [3]ari defensoris / [publici f(ilius)] vix(it) an(nis) XXXIIII / [h(ic) s(itus) e(st) // Cassi[a 3]/fria p[ia vi]/xit an(n)is X[	Canneia Optata pia vixi annis LX h s e C Cassius C f Imi def publ suis sumpt Quadratianus publicus ari defensoris vix an XXXIIII h s e Cassi fria p xit anis X	Canneia Optata pia vixit annis LX hic sita est Caius Cassius Cai filius Imi defensor publicus suis sumptibus qui me commusserit habebit deos iratos et vivus ardebit vixit anni CXIIII Quadratianus defensor publicus ari defensoris publici filius vixit annis XXXIIII hic situs est Cassia fria pia vixit annis X	lapis		35.8571565	9.2014433		http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$D_08181.jpg;$ILPBardo_00104_1.jpg;$ILPBardo_00104_2.jpg;$ILPBardo_00104_3.jpg;PEC0009205	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0012125;de-b0885;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=11825			
EDCS-23200469	CIL 08, 11826 (p 2372)	Africa proconsularis	Maktar / Makthar / Mactar / Makthars / Mactaris					mulieres;  tituli sacri;  tituli sepulcrales;  tria nomina	Numisia [3]/ma sacerdos / Cererum pia / vixit annis LXXX / h(ic) s(ita) e(st)	Numisia ma sacerdos Cererum pia vixit annis LXXX h s e	Numisia ma sacerdos Cererum pia vixit annis LXXX hic sita est	lapis		35.8571565	9.2014433						
